# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[-1.31744009e-09 -1.69475294e+02 -2.36464761e+01];[-1.2299724726102315, 0.6920876906714982, -0.06417686225788566, 0.6920876777232847]
[-4.30345853e-09 -1.68751019e+02 -3.10300363e+01];[-1.3166489542222246, 0.9153438194893412, 0.153642097296173, 0.9153438086491068]
[-1.46812249e-08 -1.66479421e+02 -3.70658422e+01];[-1.6125465456357706, 0.9936654110687146, 0.30594314814189416, 0.9936653999619374]
[   7.3842855  -165.99057687  -36.71657053];[-1.6125465456357708, 0.7287937526975788, 0.29377804781496786, 1.1361731488729332]
[   7.80869737 -168.78408485  -31.12002433];[-1.385658927172638, 0.6930578311011879, 0.12360711427900593, 1.1316532472457683]
[   7.90260611 -169.4416806   -23.63476779];[-1.2427548755588662, 0.5148575901303499, -0.07234715059337071, 0.8980975090338532]
[   7.92699384 -169.66364132  -15.84163752];[-0.9924459049495082, 0.43546319842778425, -0.24063838700338436, 0.8063385225400692]
[   7.93537097 -169.73566417   -7.93537092];[-0.7720598754629062, 0.4044747431390406, -0.4044747369861878, 0.7720598738496945]
[ 7.93585421e+00 -1.69747008e+02 -1.91108796e-10];[-0.5787755484708362, 0.39547514408741025, -0.5787755455369961, 0.7621342712463142]
[   7.93537097 -169.73566419    7.93537092];[-0.4044747380157766, 0.4044747451702096, -0.7720598709183631, 0.7720598763466748]
[   7.92699385 -169.66364134   15.84163753];[-0.24063839288051384, 0.4354632106598541, -0.9924459036891464, 0.8063385200553446]
[   7.90260611 -169.44168056   23.63476777];[-0.072347150785682, 0.5148575880634143, -1.2427548741447496, 0.8980975035770377]
[   7.79942336 -168.68466572   31.02119816];[0.1385196273352094, 0.7044380144862596, -1.34357504687681, 1.1465630041833768]
[   7.35446632 -165.8962058    36.60010269];[0.34172213893833553, 0.8025831419080166, -1.3892156950970855, 1.2675671252625014]
[  14.43929996 -164.74636882   35.84228708];[0.31494020650953103, 0.5124673224611, -1.3892156950970864, 1.3398031589844854]
[  15.30309612 -167.85271268   30.54229079];[0.10705327209934351, 0.47078980236703677, -1.371250221354424, 1.3329427262213098]
[  15.74543352 -169.32227442   23.61216249];[-0.12859800886575823, 0.31111452178937293, -1.3352524682932978, 1.0688262842329237]
[  15.82386975 -169.58283253   15.82386963];[-0.2719730148132995, 0.27197301248406, -1.0332930904176507, 1.0332930884559028]
[  15.83989027 -169.65994475    7.92618418];[-0.43535147891690273, 0.24057154280636067, -0.8061677251970093, 0.9922516391606093]
[ 1.58420294e+01 -1.69675383e+02  6.85248298e-10];[-0.6102587670995558, 0.23167550600252007, -0.6102587567176191, 0.9808896708986539]
[  15.83989026 -169.65994472   -7.92618417];[-0.8061677280196418, 0.2405715569128276, -0.43535147373630884, 0.9922516424577492]
[  15.82386973 -169.58283248  -15.82386961];[-1.0332930873527117, 0.271973004377235, -0.27197300675880587, 1.0332930918931913]
[  15.74430754 -169.2438641   -23.53995126];[-1.187180280931563, 0.36793603493935145, -0.07350301241589505, 1.169659580081456]
[  15.27305419 -167.72612959  -30.43637436];[-1.5582355193129545, 0.4127728027969326, 0.0647003596481631, 1.1830351169985711]
[  14.48155813 -164.72381828  -35.7768714 ];[-1.5582355193129527, 0.4495467742761851, 0.2746148827256624, 1.1945859376637809]
[  21.26414113 -163.26973361  -34.94508896];[-1.5582355193129525, 0.2225231478367358, 0.2425848583962818, 1.2963171414237635]
[  22.12648801 -165.94046987  -29.4643496 ];[-1.5582355193129533, 0.17762408524690532, 0.029810912455454155, 1.26520177911316]
[  23.12015658 -168.29127444  -23.12291375];[-1.2440762539539754, 0.18422037404685127, -0.12680041696168082, 1.4253060102712354]
[  23.53705634 -169.23877253  -15.74235246];[-1.169178778690456, 0.07363411954698687, -0.3676668957957226, 1.1877645775625632]
[  23.62866514 -169.43243233   -7.90096248];[-0.8973878798552546, 0.07226859167460932, -0.5143534515425002, 1.2421460739217975]
[ 2.36364767e+01 -1.69460550e+02 -3.64571079e-09];[-0.6911765993537866, 0.06406980953879007, -0.6911766051103876, 1.22903160759983]
[  23.62866515 -169.43243234    7.90096248];[-0.5143534516565164, 0.07226859401316459, -0.8973878820501404, 1.242146071994969]
[  23.6079537  -169.31561529   15.74331264];[-0.3112211598062912, 0.12831597857736413, -1.0690136223059596, 1.3346758812337702]
[  23.11966564 -168.30248509   23.13424725];[-0.12897703762265536, 0.18157120605527327, -1.250331770419619, 1.4153929276801485]
[  22.07907259 -165.90880146   29.40856337];[0.08266655792348199, 0.2241379869831228, -1.330933037230781, 1.415392927680149]
[  21.19245127 -163.39038102   35.21780094];[0.2639335701448956, 0.2631751103951644, -1.4574470072807677, 1.4153929276801485]
[  27.3514688  -161.44174319   34.21255712];[0.22693586496122412, 0.03884067540898255, -1.4574470072807684, 1.4763895827350053]
[  28.30589998 -163.77351912   28.40624451];[0.03880577564836314, -0.0018607100091736356, -1.3451403379296865, 1.4763895827350049]
[  29.36063294 -165.93247763   22.15595393];[-0.17843544225077243, -0.04177593587743188, -1.276803195013457, 1.4836183852597373]
[  30.29578244 -167.61373346   15.25237097];[-0.408068093091736, -0.07759246759799181, -1.177700283316847, 1.4836183852597369]
[  30.88317276 -168.55328721    7.7746398 ];[-0.6326538112541379, -0.10191349803574483, -1.032375704368885, 1.4836183852597369]
[ 3.10068770e+01 -1.68748728e+02 -9.43439483e-10];[-0.8329508596512405, -0.10951369926218613, -0.8329508553198579, 1.4836183852597373]
[  30.88317277 -168.55328721   -7.7746398 ];[-1.0323757172259453, -0.10191351238352148, -0.6326538172206466, 1.4836183852597364]
[  30.36943487 -167.72891953  -15.31875027];[-1.2090083275621721, -0.08000801268224163, -0.42128427227536513, 1.483618385259736]
[  29.42658518 -166.042923    -22.24951726];[-1.3147973371758885, -0.04368746277728469, -0.1902473929578182, 1.483618385259736]
[  28.27568058 -163.6875277   -28.29930516];[-1.3147973371758899, 0.0004479626269271314, 0.047018981019632526, 1.483618385259736]
[  27.33861417 -161.37594664  -34.06737594];[-1.4165117463746257, 0.03990278440717378, 0.23529455453759646, 1.483618385259735]
[  32.85442144 -159.17482769  -33.06929684];[-1.4165117463746273, -0.1670556219518516, 0.19742258380192576, 1.5184122237430469]
[  33.88277159 -161.39863206  -27.54636602];[-1.3899339703678202, -0.20919542169785404, -0.00976626282859636, 1.518412223743046]
[  34.76709992 -163.1147169   -21.13072228];[-1.2484933164171454, -0.24377713146422236, -0.2060800667850971, 1.529533748030698]
[  35.75579044 -164.7259195   -14.49718682];[-1.1986281498819615, -0.27642462668533907, -0.45060898860602355, 1.5483286367395346]
[  36.4487188  -165.79291478   -7.35458679];[-1.1011389050480316, -0.3013416858636696, -0.705405258772609, 1.5483286367395346]
[ 3.67627345e+01 -1.66257297e+02 -1.34848338e-08];[-0.9471900685397149, -0.31066819946490104, -0.9471900637873143, 1.5483286367395341]
[  36.47936144 -165.83249819    7.37721819];[-0.7116719696349497, -0.3023942528963528, -1.1121154406785465, 1.5483286367395332]
[  35.7970712  -164.78318072   14.54226411];[-0.45786583976107714, -0.2777646797467277, -1.2169709491827518, 1.5483286367395328]
[  34.81322515 -163.11469083   21.11204758];[-0.2054599294505356, -0.24088590488261688, -1.2437515147353484, 1.5483286367395324]
[  33.84949574 -161.23064602   27.26441233];[0.009125842313219952, -0.2028331209861507, -1.3066238983167158, 1.5483286367395324]
[  32.88665775 -159.07873268   32.85555496];[0.20641528713472485, -0.16348740602712333, -1.3664242905100732, 1.548328636739532]
